symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
FETBUSD,0.00060000,0.293,0.20269485,0.20440000,0.20510000,7153.00000000,0.20480000,13625.00000000,0.20520000,38164.00000000,0.20450000,0.20570000,0.19950000,1693706.00000000,343305.47980000,1697652453423,1697738853423,9632635,9633835,1201
ARPABUSD,-0.00015000,-0.381,0.03959536,0.03927000,0.03917000,382.90000000,0.03934000,6352.60000000,0.03937000,254.10000000,0.03932000,0.04039000,0.03854000,618647.40000000,24495.56787900,1697652442033,1697738842033,6122582,6122918,337
LSKBUSD,0.01600000,1.932,0.85024531,0.82700000,0.84400000,13.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82800000,0.86800000,0.82400000,18347.20000000,15599.62070000,1690254014398,1690340414398,1389465,1389730,266
AVAXBIDR,0.00,0.000,0.00,266752.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689570969714,1689657369714,-1,-1,0
ALICEBIDR,0.00,0.000,0.00,29103.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689570969714,1689657369714,-1,-1,0
FIDAUSDT,0.00290000,1.936,0.15284748,0.14980000,0.15270000,9022.10000000,0.15260000,174.50000000,0.15270000,398.90000000,0.14980000,0.16320000,0.14450000,14356165.80000000,2194303.77164000,1697652454049,1697738854049,14726699,14745290,18592
FIDABUSD,0.00300000,2.007,0.15312562,0.14970000,0.15250000,142.20000000,0.15250000,1258.20000000,0.15280000,2832.10000000,0.14950000,0.16300000,0.14480000,457077.20000000,69990.22975000,1697652456384,1697738856384,6594746,6595373,628
FIDABNB,0.00000000,0.000,0.00000000,0.00543000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
FIDABTC,0.00000003,0.565,0.00000536,0.00000528,0.00000534,2303.70000000,0.00000533,1264.50000000,0.00000535,1264.50000000,0.00000531,0.00000568,0.00000513,132825.90000000,0.71148891,1697652456387,1697738856387,2069373,2069787,415
DENTBUSD,-0.00002500,-3.415,0.00071033,0.00073200,0.00070700,86741.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00073200,0.00073200,0.00068900,36029293.00000000,25592.63856400,1692154819567,1692241219567,3065767,3066148,382
FRONTUSDT,-0.00730000,-2.756,0.25688034,0.26520000,0.25760000,3577.00000000,0.25750000,2357.00000000,0.25760000,50.00000000,0.26490000,0.26780000,0.24520000,11357034.00000000,2917398.72120000,1697652449517,1697738849517,12024608,12048200,23593
CVPUSDT,-0.00260000,-0.848,0.30329427,0.30660000,0.30390000,40.00000000,0.30310000,404.50000000,0.30380000,102.50000000,0.30650000,0.30710000,0.30000000,927293.10000000,281242.68687000,1697652455740,1697738855740,9508870,9511909,3040
AGLDBTC,-0.00000047,-2.487,0.00001865,0.00001885,0.00001843,5.60000000,0.00001845,801.60000000,0.00001852,1137.40000000,0.00001890,0.00001898,0.00001836,15747.00000000,0.29374823,1697652444607,1697738844607,1975253,1975436,184
AGLDBNB,0.00000000,0.000,0.00000000,0.00190000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
AGLDBUSD,-0.00900000,-1.679,0.53018381,0.53400000,0.52700000,68.90000000,0.52700000,5984.90000000,0.53000000,5971.00000000,0.53600000,0.53600000,0.52400000,21881.40000000,11601.16410000,1697652449311,1697738849311,4111624,4111830,207
AGLDUSDT,-0.00700000,-1.308,0.53047843,0.53400000,0.52800000,23.80000000,0.52800000,7142.50000000,0.52900000,35792.50000000,0.53500000,0.53800000,0.52500000,1651037.80000000,875839.93330000,1697652455905,1697738855905,14591288,14596602,5315
RADBTC,-0.00000110,-2.477,0.00004404,0.00004460,0.00004330,267.30000000,0.00004310,1313.90000000,0.00004330,1662.30000000,0.00004440,0.00004450,0.00004270,62009.30000000,2.73080978,1697652448464,1697738848464,2557810,2558463,654
RADBNB,0.00000000,0.000,0.00000000,0.01032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
RADBUSD,0.01300000,0.994,1.31579281,1.31300000,1.32100000,280.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30800000,1.33000000,1.30200000,22427.00000000,29509.28530000,1694667616586,1694754016586,5271937,5272130,194
RADUSDT,-0.02700000,-2.145,1.23878741,1.25900000,1.23200000,302.80000000,1.23400000,114.90000000,1.23500000,351.60000000,1.25900000,1.26100000,1.21800000,670183.10000000,830214.38870000,1697652453646,1697738853646,18795150,18801921,6772
UNIAUD,0.00000000,0.000,0.00000000,34.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
HIVEBUSD,-0.00870000,-3.058,0.27796170,0.28520000,0.27580000,114.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28450000,0.28730000,0.27190000,71436.00000000,19856.47210000,1693450813179,1693537213179,3086330,3086575,246
STPTBUSD,0.00000000,0.000,0.00000000,0.04185000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
BETABTC,-0.00000011,-5.069,0.00000209,0.00000217,0.00000206,1521.00000000,0.00000205,7419.00000000,0.00000207,1409.00000000,0.00000217,0.00000219,0.00000202,453366.00000000,0.94897935,1697652451080,1697738851080,2639511,2640064,554
BETABNB,-0.00001100,-3.179,0.00033673,0.00034220,0.00033500,131.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034600,0.00034600,0.00033110,26811.00000000,9.02798650,1692154802516,1692241202516,984406,984446,41
BETABUSD,-0.00287000,-4.631,0.05920780,0.06120000,0.05911000,728.00000000,0.05887000,1032.00000000,0.05907000,3398.00000000,0.06198000,0.06216000,0.05751000,493039.00000000,29191.75598000,1697652446136,1697738846136,10568307,10568609,303
BETAUSDT,-0.00257000,-4.184,0.05928140,0.06142000,0.05885000,2799.00000000,0.05889000,11747.00000000,0.05895000,1520.00000000,0.06142000,0.06254000,0.05753000,12718749.00000000,753985.29518000,1697652456788,1697738856788,26763871,26772696,8826
SHIBAUD,0.00000000,0.000,0.00000000,0.00001121,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689570969714,1689657369714,-1,-1,0
RAREBTC,0.00000002,1.070,0.00000187,0.00000186,0.00000189,1580.00000000,0.00000189,1851.40000000,0.00000190,1302.10000000,0.00000187,0.00000198,0.00000181,785038.40000000,1.46566878,1697652450384,1697738850384,2219458,2220167,710
RAREBNB,0.00000000,0.000,0.00000000,0.00069100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
RAREBUSD,-0.00090000,-1.488,0.05973510,0.06040000,0.05960000,13885.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06050000,0.06110000,0.05910000,56537.00000000,3377.24362000,1696489218838,1696575618838,5223261,5223302,42
RAREUSDT,0.00100000,1.883,0.05382430,0.05310000,0.05410000,202.20000000,0.05410000,39558.70000000,0.05430000,30205.70000000,0.05310000,0.05700000,0.05100000,21283432.00000000,1145565.77369000,1697652431346,1697738831346,13624481,13633010,8530
AVAXBRL,0.00000000,0.000,45.44951260,45.40000000,45.50000000,2.57000000,45.30000000,231.97000000,45.50000000,50.94000000,45.50000000,46.00000000,44.30000000,1156.13000000,52545.54500000,1697652455814,1697738855814,657824,657940,117
AVAXAUD,0.00000000,0.000,0.00000000,17.91000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
LUNAAUD,0.00000000,0.000,0.00000000,0.00009000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
TROYBUSD,0.00000700,0.309,0.00228316,0.00223600,0.00226900,44072.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00226200,0.00232000,0.00222800,12677008.00000000,28943.65205700,1694674809617,1694761209617,4549823,4549999,177
AXSETH,0.00001300,0.494,0.00264561,0.00263100,0.00264400,306.57800000,0.00264200,48.71400000,0.00264500,125.36200000,0.00263100,0.00266100,0.00262600,8669.75900000,22.93683214,1697652441735,1697738841735,1550447,1550833,387
FTMETH,-0.00000040,-0.355,0.00011237,0.00011310,0.00011230,444.80000000,0.00011200,14770.40000000,0.00011230,653.00000000,0.00011270,0.00011370,0.00011060,124725.90000000,14.01496415,1697652448364,1697738848364,2210285,2210445,161
SOLETH,0.00088000,5.851,0.01566683,0.01504000,0.01592000,8.05400000,0.01592000,84.33900000,0.01593000,54.55700000,0.01504000,0.01644000,0.01495000,48540.30000000,760.47255631,1697652455840,1697738855840,5319394,5323801,4408
SSVBTC,-0.00002400,-5.366,0.00043540,0.00044730,0.00042330,7.10000000,0.00042270,1.50000000,0.00042360,35.69000000,0.00044730,0.00044760,0.00042260,2633.33000000,1.14656304,1697652453362,1697738853362,3714338,3715009,672
SSVETH,-0.00031300,-3.881,0.00795993,0.00808700,0.00775200,3.22000000,0.00772000,3.24000000,0.00774200,1.20000000,0.00806500,0.00807000,0.00772400,1888.12000000,15.02929725,1697652442448,1697738842448,1465180,1465528,349
LAZIOTRY,-0.14000000,-0.303,46.83972819,46.19000000,46.05000000,82.09000000,46.07000000,53.72000000,46.16000000,112.81000000,46.19000000,48.21000000,45.59000000,263841.68000000,12358272.57560000,1697652453728,1697738853728,13175837,13180118,4282
LAZIOEUR,0.00100000,0.065,1.57819782,1.57700000,1.53900000,5.23000000,1.54000000,209.28000000,1.55000000,266.77000000,1.53800000,1.62000000,1.53800000,1460.40000000,2304.80010000,1697652450619,1697738850619,426167,426200,34
LAZIOBTC,-0.00000132,-2.281,0.00005824,0.00005799,0.00005655,12.97000000,0.00005709,10.00000000,0.00005726,1.75000000,0.00005787,0.00006032,0.00005655,6704.24000000,0.39046951,1697652450519,1697738850519,2289473,2289722,250
LAZIOUSDT,-0.00100000,-0.061,1.66063267,1.63900000,1.63500000,14.69000000,1.63500000,29.36000000,1.63600000,83.09000000,1.63600000,1.71100000,1.61200000,507690.14000000,843086.83367000,1697652453724,1697738853724,23604181,23614683,10503
CHESSBTC,-0.00000018,-4.138,0.00000423,0.00000441,0.00000417,1916.90000000,0.00000416,2648.80000000,0.00000420,1456.10000000,0.00000435,0.00000437,0.00000413,119779.60000000,0.50642821,1697652441055,1697738841055,2157311,2157815,505
CHESSBNB,0.00000000,0.000,0.00000000,0.00188500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
CHESSBUSD,-0.00280000,-2.288,0.12033896,0.12550000,0.11960000,169.30000000,0.11900000,840.30000000,0.11960000,3840.00000000,0.12240000,0.12350000,0.11780000,70479.70000000,8481.45369000,1697652449771,1697738849771,5691397,5691531,135
CHESSUSDT,-0.00430000,-3.482,0.12015278,0.12320000,0.11920000,1982.60000000,0.11910000,3263.30000000,0.11930000,846.50000000,0.12350000,0.12390000,0.11760000,5641983.50000000,677899.98145000,1697652456764,1697738856764,14700568,14706838,6271
FTMAUD,0.00000000,0.000,0.00000000,0.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
FTMBRL,0.00000000,0.000,0.00000000,1.92300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
SCRTBUSD,0.00570000,2.216,0.25907431,0.25880000,0.26290000,51.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25720000,0.26380000,0.25150000,56329.60000000,14593.55202000,1694070027058,1694156427058,6249598,6249770,173
ADXUSDT,-0.00220000,-1.632,0.13297588,0.13470000,0.13260000,2399.00000000,0.13260000,1500.00000000,0.13270000,1143.00000000,0.13480000,0.13490000,0.13120000,2195098.00000000,291895.08220000,1697652453870,1697738853870,8052678,8054193,1516
AUCTIONUSDT,-0.16000000,-2.822,5.54177574,5.67000000,5.51000000,52.86000000,5.50000000,3090.56000000,5.52000000,300.68000000,5.67000000,5.71000000,5.40000000,582183.08000000,3226328.07040000,1697652451878,1697738851878,9321006,9335732,14727
CELOBUSD,-0.00300000,-0.732,0.40971750,0.41100000,0.40700000,75.70000000,0.40600000,779.90000000,0.40800000,10350.50000000,0.41000000,0.41400000,0.40300000,136928.50000000,56102.00260000,1697652447697,1697738847697,3574853,3575017,165
FTMRUB,0.00000000,0.000,0.00000000,36.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
NUAUD,0.00000000,0.000,0.00000000,0.76900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
NURUB,0.00000000,0.000,0.00000000,41.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
REEFTRY,0.00009000,0.263,0.03424405,0.03422000,0.03433000,99062.00000000,0.03433000,1151302.00000000,0.03434000,268829.00000000,0.03424000,0.03469000,0.03385000,127620217.00000000,4370232.49367000,1697652453448,1697738853448,5695329,5696796,1468
REEFBIDR,0.00,0.000,0.00,162.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689570969714,1689657369714,-1,-1,0
SHIBDOGE,-0.00000120,-1.028,0.00011562,0.00011670,0.00011550,100546726.00,0.00011540,71295668.00,0.00011570,118120928.00,0.00011670,0.00011690,0.00011500,14344772794.00,1658578.74715460,1697652456285,1697738856285,6448057,6449745,1689
DARUSDT,-0.00126000,-1.606,0.07716940,0.07843000,0.07718000,180.00000000,0.07721000,1195.00000000,0.07724000,1977.00000000,0.07844000,0.07867000,0.07561000,9243271.00000000,713297.64754000,1697652443216,1697738843216,45435941,45442903,6963
DARBUSD,0.00034000,0.427,0.07950367,0.07947000,0.07995000,284.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07961000,0.08095000,0.07804000,259703.00000000,20647.34241000,1697090423670,1697176823670,11326160,11326506,347
DARBNB,-0.00000430,-1.158,0.00036730,0.00037134,0.00036707,91.00000000,0.00036657,1972.00000000,0.00036741,523.00000000,0.00037137,0.00037295,0.00036267,76551.00000000,28.11694164,1697652446643,1697738846643,1957961,1958080,120
DARBTC,-0.00000007,-2.527,0.00000272,0.00000277,0.00000270,500.00000000,0.00000269,28335.00000000,0.00000271,5914.00000000,0.00000277,0.00000278,0.00000269,125995.00000000,0.34306828,1697652452332,1697738852332,3191134,3191360,227
BNXBTC,0.00000023,2.745,0.00000853,0.00000836,0.00000861,108.50000000,0.00000857,1261.00000000,0.00000859,1192.90000000,0.00000838,0.00000890,0.00000836,150795.70000000,1.28689879,1697652454449,1697738854449,1572390,1573684,1295
BNXBNB,0.00001800,1.593,0.00114544,0.00111500,0.00114800,414.30000000,0.00116100,256.20000000,0.00116900,1223.20000000,0.00113000,0.00120000,0.00112900,120315.20000000,137.81334470,1697652453865,1697738853865,352121,352379,259
BNXBUSD,0.00630000,2.637,0.24245461,0.23670000,0.24520000,135.00000000,0.24500000,722.20000000,0.24570000,341.60000000,0.23890000,0.25140000,0.23590000,148594.00000000,36027.30063000,1697652454570,1697738854570,5403052,5403582,531
BNXUSDT,0.00830000,3.498,0.24277931,0.23730000,0.24560000,219.40000000,0.24530000,4045.60000000,0.24550000,93.80000000,0.23730000,0.25280000,0.23530000,13570608.00000000,3294662.90873000,1697652456724,1697738856724,19691389,19710364,18976
RGTUSDT,0.00000000,0.000,0.00000000,14.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
RGTBTC,0.00000000,0.000,0.00000000,0.00037960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
RGTBUSD,0.00000000,0.000,0.00000000,14.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
RGTBNB,0.00000000,0.000,0.00000000,0.03997000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
LAZIOBUSD,-0.00600000,-0.364,1.63849530,1.65000000,1.64400000,368.77000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65000000,1.65300000,1.62700000,14069.03000000,23052.03958000,1697090451311,1697176851311,5754319,5754558,240
OXTBUSD,0.00000000,0.000,0.00000000,0.05130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
MANATRY,-0.04000000,-0.510,7.77627084,7.82000000,7.80000000,1538.70000000,7.80000000,7095.50000000,7.82000000,13979.80000000,7.84000000,7.86000000,7.68000000,243682.30000000,1894939.56400000,1697652454209,1697738854209,9134726,9135599,874
ALGORUB,-0.38000000,-4.232,8.80320101,8.92000000,8.60000000,1755.10000000,8.59000000,11.80000000,8.64000000,2272.60000000,8.98000000,8.98000000,8.60000000,15303.00000000,134715.38500000,1697652404205,1697738804205,227520,227581,62
SHIBUAH,0.00000000,0.000,0.00000000,0.00079300,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689570969714,1689657369714,-1,-1,0
LUNABIDR,0.00,0.000,0.00,0.88,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689570969714,1689657369714,-1,-1,0
AUDUSDC,0.00000000,0.000,0.00000000,0.64770000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
MOVRBTC,-0.00000280,-2.133,0.00012871,0.00013090,0.00012850,1.11100000,0.00012770,0.87300000,0.00012850,0.78700000,0.00013130,0.00013210,0.00012550,3841.47600000,0.49444899,1697652437623,1697738837623,1767931,1768127,197
MOVRBNB,0.00000000,0.000,0.00000000,0.15520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
MOVRBUSD,-0.04600000,-1.243,3.68078447,3.71200000,3.65400000,6.79100000,3.65300000,102.28100000,3.69100000,81.88800000,3.70000000,3.72900000,3.59600000,5217.82800000,19205.70025400,1697652388190,1697738788190,2545791,2545969,179
MOVRUSDT,-0.05100000,-1.373,3.68456037,3.71400000,3.66300000,548.73200000,3.66100000,54.62900000,3.66300000,78.36400000,3.71400000,3.75000000,3.59600000,160515.48600000,591428.99881500,1697652444269,1697738844269,9960604,9965653,5050
CITYBTC,-0.00000120,-1.292,0.00009252,0.00009260,0.00009170,13.73000000,0.00009180,38.11000000,0.00009220,1.09000000,0.00009290,0.00009440,0.00009050,2696.92000000,0.24951436,1697652437674,1697738837674,1124338,1124431,94
CITYBNB,0.00000000,0.000,0.00000000,0.01454000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
CITYBUSD,0.01000000,0.339,2.95046789,2.95400000,2.96400000,141.28000000,0.00000000,0.00000000,0.00000000,0.00000000,2.95400000,2.98700000,2.91900000,7425.74000000,21909.40746000,1694062817175,1694149217175,1716149,1716332,184
CITYUSDT,0.00500000,0.191,2.63468597,2.62400000,2.62800000,69.06000000,2.62800000,157.06000000,2.62900000,106.77000000,2.62300000,2.68400000,2.59500000,95008.25000000,250316.90373000,1697652420228,1697738820228,7133852,7136844,2993
ENSBTC,-0.00000550,-2.281,0.00023880,0.00024100,0.00023560,0.47000000,0.00023520,140.78000000,0.00023600,0.43000000,0.00024110,0.00024190,0.00023520,1307.51000000,0.31223377,1697652443987,1697738843987,3026846,3027144,299
ENSBNB,-0.00036000,-1.115,0.03218697,0.03230000,0.03194000,18.09000000,0.03191000,63.86000000,0.03202000,18.09000000,0.03230000,0.03252000,0.03194000,1419.56000000,45.69132970,1697652414693,1697738814693,323143,323349,207
ENSBUSD,-0.16000000,-2.247,6.98095678,7.10000000,6.96000000,29.49000000,0.00000000,0.00000000,0.00000000,0.00000000,7.12000000,7.12000000,6.82000000,3799.21000000,26522.12080000,1697090430761,1697176830761,5590485,5590903,419
ENSUSDT,-0.10000000,-1.464,6.76973780,6.83000000,6.73000000,180.35000000,6.73000000,259.15000000,6.74000000,1370.72000000,6.83000000,6.85000000,6.66000000,139624.57000000,945221.72980000,1697652448737,1697738848737,33338941,33346348,7408
SANDETH,-0.00000040,-0.221,0.00018107,0.00018110,0.00018040,557.60000000,0.00018030,710.20000000,0.00018060,709.60000000,0.00018080,0.00018180,0.00018020,13942.70000000,2.52458040,1697652423902,1697738823902,1681493,1681571,79
DOTETH,-0.00000900,-0.386,0.00233053,0.00233900,0.00232500,0.90000000,0.00232300,11.94000000,0.00232500,27.24000000,0.00233400,0.00236000,0.00230800,14805.89000000,34.50553892,1697652456126,1697738856126,1501839,1502382,544
MATICETH,0.00000140,0.428,0.00032792,0.00032650,0.00032830,59.10000000,0.00032830,1734.90000000,0.00032850,44.00000000,0.00032690,0.00033040,0.00032520,224150.40000000,73.50429826,1697652453665,1697738853665,3134451,3135609,1159
ANKRBUSD,-0.00011000,-0.574,0.01910747,0.01916000,0.01906000,5249.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01917000,0.01937000,0.01881000,1318997.30000000,25202.70628300,1696482015991,1696568415991,3266956,3267129,174
SANDTRY,-0.08000000,-0.996,7.95483793,8.01000000,7.95000000,856.20000000,7.95000000,1594.70000000,7.96000000,213.10000000,8.03000000,8.04000000,7.88000000,206848.50000000,1645446.29400000,1697652451415,1697738851415,7101124,7102353,1230
MANABRL,-0.03900000,-2.294,1.67259205,1.72400000,1.66100000,9.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70000000,1.71600000,1.62100000,13684.60000000,22888.75320000,1692165610331,1692252010331,631678,631790,113
KP3RUSDT,0.42000000,0.943,45.10491574,44.55000000,44.94000000,0.28000000,44.95000000,8.72000000,44.97000000,0.33000000,44.52000000,46.49000000,43.74000000,25506.89000000,1150486.12420000,1697652454400,1697738854400,14084596,14094523,9928
QIUSDT,0.00000000,0.000,0.00497527,0.00499000,0.00499000,482068.00000000,0.00498000,40380.00000000,0.00499000,220823.00000000,0.00499000,0.00509000,0.00490000,69717219.00000000,346861.91064000,1697652436594,1697738836594,13071342,13074744,3403
QIBUSD,-0.00007000,-1.406,0.00496325,0.00503000,0.00491000,32397.00000000,0.00497000,20120.00000000,0.00501000,11120.00000000,0.00498000,0.00507000,0.00491000,1537541.00000000,7631.20264000,1697652433806,1697738833806,4308939,4309030,92
QIBNB,0.00000000,0.000,0.00000000,0.00009910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
QIBTC,0.00000000,0.000,0.00000018,0.00000018,0.00000018,201516.00000000,0.00000017,8834782.00000000,0.00000018,2274824.00000000,0.00000018,0.00000018,0.00000017,1458061.00000000,0.25869617,1697652419431,1697738819431,1444673,1444734,62
PORTOBTC,-0.00000084,-1.515,0.00005557,0.00005559,0.00005462,54.78000000,0.00005456,127.81000000,0.00005478,18.25000000,0.00005546,0.00005780,0.00005396,6179.79000000,0.34342024,1697652414068,1697738814068,1676751,1676999,249
PORTOUSDT,-0.00700000,-0.446,1.58148428,1.56900000,1.56300000,57.64000000,1.56300000,57.39000000,1.56400000,307.70000000,1.57000000,1.63500000,1.52900000,478228.49000000,756310.83756000,1697652453983,1697738853983,15847511,15856305,8795
PORTOTRY,-0.20000000,-0.451,44.72663273,44.30000000,44.10000000,6.80000000,44.08000000,38.82000000,44.11000000,2.26000000,44.30000000,46.00000000,43.00000000,316215.93000000,14143273.76490000,1697652416561,1697738816561,10031301,10035685,4385
PORTOEUR,-0.01100000,-0.745,1.50323123,1.49200000,1.46600000,13.92000000,1.47200000,275.17000000,1.48200000,264.13000000,1.47700000,1.54900000,1.45900000,1308.97000000,1967.68458000,1697652453624,1697738853624,355037,355066,30
POWRUSDT,0.00310000,1.887,0.16118016,0.16410000,0.16740000,1424.00000000,0.16720000,2447.00000000,0.16740000,5447.00000000,0.16430000,0.16900000,0.15270000,9231105.00000000,1487870.98030000,1697652456377,1697738856377,8617183,8629016,11834
POWRBUSD,0.00000000,0.000,0.00000000,0.15040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
AVAXETH,0.00006000,1.056,0.00571041,0.00569000,0.00574000,2.29000000,0.00574000,33.44000000,0.00575000,252.86000000,0.00568000,0.00580000,0.00560000,11977.98000000,68.39914980,1697652456107,1697738856107,2331814,2332447,634
SLPTRY,0.00252000,6.633,0.04137170,0.03793000,0.04051000,125516.00000000,0.04058000,347584.00000000,0.04064000,634882.00000000,0.03799000,0.04442000,0.03709000,1394934974.00000000,57710836.92292000,1697652456334,1697738856334,9254927,9266785,11859
FISTRY,0.00000000,0.000,0.00000000,8.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
LRCTRY,-0.08000000,-1.739,4.54977167,4.60000000,4.52000000,3.30000000,4.51000000,31601.20000000,4.52000000,262.10000000,4.60000000,4.61000000,4.51000000,570404.60000000,2595210.68800000,1697652441102,1697738841102,4545472,4546230,759
CHRETH,-0.00000020,-0.360,0.00005547,0.00005540,0.00005530,174.20000000,0.00005520,2774.30000000,0.00005550,2607.80000000,0.00005550,0.00005610,0.00005490,53611.30000000,2.97381760,1697652420514,1697738820514,385199,385380,182
FISBIDR,0.00,0.000,0.00,9124.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689570969714,1689657369714,-1,-1,0
VGXUSDT,-0.00120000,-1.011,0.12160671,0.11870000,0.11750000,11165.20000000,0.11770000,160.30000000,0.11780000,961.80000000,0.11870000,0.12800000,0.11710000,32840649.30000000,3993643.39356000,1697652402501,1697738802501,21658233,21687641,29409
